amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
2735608,ACH Transfer,True,False,False,True,False,none,False,False,True,True,False,False,none,False,Germany,Russia
4804724,Check,False,False,True,False,False,black,False,False,True,True,True,False,grey,False,Germany,China
847393,Crypto,True,True,True,False,False,black,True,False,False,False,False,False,black,True,Russia,United States
3697279,Wire Transfer,False,False,True,False,False,black,True,True,True,True,True,False,none,True,Russia,Russia
4921949,SWIFT,True,False,False,False,False,none,True,False,False,True,False,True,black,True,United States,United States
3083441,SWIFT,False,True,True,True,False,black,False,True,True,True,True,True,grey,False,China,Brazil
2887908,Wire Transfer,True,True,True,False,True,grey,True,False,False,False,True,False,grey,False,Russia,India
2898321,ACH Transfer,True,True,True,False,False,black,True,True,False,True,False,False,grey,True,Russia,India
1446629,Wire Transfer,True,False,False,False,False,none,False,False,False,False,False,False,grey,False,China,Germany
403909,ACH Transfer,False,True,False,True,False,black,True,True,True,True,True,True,none,False,China,India
135275,Wire Transfer,False,True,False,False,True,grey,True,False,False,False,True,True,grey,False,Brazil,Switzerland
323415,Check,False,False,False,False,True,black,True,True,False,False,False,False,black,False,Germany,Russia
305047,Check,False,True,False,True,False,none,True,True,True,False,False,True,black,False,Russia,Germany
3816882,Check,False,True,True,False,False,black,False,True,True,True,True,True,grey,True,Brazil,Switzerland
80800,ACH Transfer,True,True,True,False,True,none,False,False,True,True,False,False,none,False,China,China
1482531,Wire Transfer,False,False,False,True,True,black,True,False,False,False,True,False,none,True,India,Switzerland
117521,SWIFT,False,False,False,True,False,none,True,False,False,False,False,False,black,False,Germany,China
1446143,Check,True,False,True,True,True,none,False,False,True,True,True,True,grey,False,Germany,Germany
97601,SWIFT,False,False,False,True,True,black,True,True,True,False,False,True,none,True,Brazil,India
4425236,SWIFT,True,False,False,False,True,black,True,False,False,False,False,True,black,False,Germany,Germany
2734356,SWIFT,True,True,True,False,False,black,True,False,False,False,True,False,grey,True,United Kingdom,United States
4199477,SWIFT,False,False,False,True,True,black,False,False,False,True,True,True,grey,True,India,Switzerland
3356827,Wire Transfer,False,False,True,False,True,none,False,True,False,False,True,True,grey,False,United States,United Kingdom
3901041,SWIFT,True,True,True,True,False,none,True,True,False,False,True,False,black,True,Germany,Russia
413440,ACH Transfer,True,True,False,True,True,black,False,False,False,False,True,True,none,True,China,Brazil
2533121,ACH Transfer,False,False,True,True,False,black,True,False,False,False,True,False,grey,True,China,United Kingdom
480444,SWIFT,True,False,True,False,True,black,False,True,True,False,False,True,black,False,United Kingdom,India
744089,Crypto,True,False,False,True,False,grey,False,False,False,True,False,True,none,False,United Kingdom,China
854231,Wire Transfer,True,False,True,True,True,grey,True,True,True,False,True,False,black,True,United States,Switzerland
3240866,SWIFT,False,False,False,True,True,none,False,True,True,False,False,True,black,False,China,India
4664447,Crypto,False,True,False,False,False,none,True,False,False,True,False,False,black,False,Switzerland,Germany
4153103,ACH Transfer,False,False,True,True,False,none,False,False,False,False,True,False,grey,False,India,Germany
1597384,Check,False,True,True,True,False,grey,False,False,False,False,True,True,none,True,Germany,Switzerland
316018,Crypto,True,True,True,True,False,grey,True,False,True,True,True,True,black,True,Germany,Switzerland
3796620,Check,False,False,True,False,True,none,True,False,True,False,False,True,black,True,Germany,Brazil
2339570,SWIFT,True,False,True,True,True,none,False,False,False,True,True,False,black,True,India,Switzerland
2259342,SWIFT,True,True,True,False,False,black,True,False,True,False,True,True,grey,False,China,Russia
3878994,Crypto,False,True,False,False,True,none,False,False,True,True,False,True,grey,True,Switzerland,India
1768276,SWIFT,True,True,False,True,True,none,False,True,False,True,True,True,black,True,Switzerland,Germany
3403840,Crypto,True,True,True,True,False,black,False,True,False,True,True,False,none,False,Switzerland,India
3235334,Check,True,False,False,False,True,grey,True,True,True,True,True,True,grey,True,Russia,Brazil
47522,Wire Transfer,False,True,True,True,True,none,False,True,False,False,True,True,none,False,India,United States
605094,Check,False,True,False,False,True,none,True,True,True,True,False,True,black,False,United States,India
2595220,Check,False,True,False,False,False,black,True,True,True,True,False,True,none,False,United Kingdom,Germany
3795067,SWIFT,False,False,False,True,False,grey,False,True,False,True,True,False,grey,True,India,United Kingdom
4585221,SWIFT,False,True,True,True,True,grey,False,True,False,True,False,False,none,False,India,India
3038892,Crypto,True,False,False,False,False,grey,True,True,True,False,True,False,black,False,Russia,United Kingdom
4022451,SWIFT,True,False,False,True,True,black,True,True,False,True,True,True,grey,True,India,Switzerland
1669478,Check,False,False,True,False,True,black,False,False,False,True,False,False,black,False,Brazil,China
2506096,SWIFT,True,False,True,True,True,black,True,True,True,False,True,True,none,True,China,India
451544,Wire Transfer,True,True,False,False,False,none,False,False,False,False,True,False,grey,False,Brazil,Russia
448659,SWIFT,False,True,False,True,True,none,False,False,True,True,False,True,none,False,United States,China
3998111,Wire Transfer,True,True,True,True,True,none,False,False,False,False,False,False,black,True,Russia,Russia
2209459,ACH Transfer,False,True,False,False,False,none,False,False,False,True,True,False,black,False,Brazil,United Kingdom
3920287,Wire Transfer,True,False,False,False,True,grey,False,False,True,True,True,False,black,False,Germany,Germany
1319326,Check,True,False,False,False,True,black,False,True,False,False,False,True,black,True,Brazil,Brazil
3616224,SWIFT,True,True,True,False,False,black,True,False,False,True,False,True,grey,False,China,Switzerland
2584180,Crypto,False,True,False,False,True,black,False,False,False,False,True,False,grey,True,India,Switzerland
1576596,ACH Transfer,False,False,False,False,False,black,False,True,True,False,True,True,none,False,United States,India
421443,SWIFT,True,False,False,True,False,grey,True,True,True,True,True,False,grey,True,India,Switzerland
4205175,ACH Transfer,False,False,False,True,True,black,False,False,False,False,False,False,grey,False,China,China
2484839,SWIFT,True,True,False,False,False,grey,False,True,False,True,True,True,grey,True,Switzerland,Russia
4378840,Crypto,False,False,False,False,False,grey,False,True,True,False,False,True,none,False,India,United Kingdom
2711663,SWIFT,True,False,False,True,True,none,False,True,True,True,True,True,black,False,Switzerland,China
2105895,Crypto,False,False,False,False,False,grey,False,False,False,True,True,False,grey,False,Brazil,Brazil
3633900,Wire Transfer,False,True,False,True,False,grey,True,False,False,True,True,False,black,True,Germany,Germany
4664308,Crypto,False,False,True,True,True,black,True,True,True,True,True,True,black,True,Brazil,Switzerland
2775970,SWIFT,True,False,True,True,True,grey,True,False,False,True,False,True,none,True,China,Germany
2756531,ACH Transfer,True,True,False,False,True,grey,False,False,False,True,False,True,grey,False,India,United Kingdom
3444774,Wire Transfer,False,False,True,True,False,black,True,True,True,False,False,True,black,False,Switzerland,China
1094378,ACH Transfer,False,False,True,True,True,none,False,True,False,False,False,True,grey,False,India,Switzerland
2444399,Check,True,False,False,False,False,grey,False,True,True,False,False,False,none,False,Germany,United Kingdom
1828541,Check,True,True,True,True,False,none,False,False,False,True,False,True,none,False,India,China
2360585,ACH Transfer,False,True,True,True,False,none,False,True,True,True,True,True,black,False,Switzerland,India
4198601,SWIFT,True,True,False,False,True,black,False,False,True,False,False,True,none,False,Switzerland,Brazil
4234198,ACH Transfer,False,False,False,True,True,black,True,False,True,True,False,False,none,True,India,Russia
2968607,ACH Transfer,True,True,False,True,False,grey,True,True,False,False,False,True,black,False,Switzerland,United Kingdom
2417051,Crypto,False,False,False,True,False,none,False,False,True,False,True,True,black,True,India,India
4527121,SWIFT,True,True,True,True,False,none,False,False,True,True,False,False,none,True,China,Switzerland
4316133,Check,False,True,True,True,True,black,True,False,False,True,False,True,none,False,India,Switzerland
386483,Check,False,True,False,False,True,grey,True,False,True,True,True,True,none,False,United States,United Kingdom
3060877,SWIFT,False,True,False,True,False,none,True,False,False,False,True,True,black,True,Switzerland,Switzerland
595854,ACH Transfer,True,False,True,False,False,black,True,True,False,False,False,True,none,True,Russia,United Kingdom
3722080,Wire Transfer,False,False,False,False,True,black,False,False,False,False,False,False,none,True,United States,Brazil
4052017,SWIFT,False,False,False,False,False,black,False,False,True,False,True,True,none,False,Russia,Russia
2480429,Crypto,True,False,True,False,False,none,True,True,False,False,False,True,black,False,Germany,Switzerland
3247331,Crypto,True,False,True,True,False,none,True,False,False,False,True,False,black,False,Brazil,Germany
3175569,Wire Transfer,False,True,False,True,False,black,True,False,False,False,True,True,grey,True,India,India
260135,Wire Transfer,False,False,True,True,False,black,True,True,False,False,False,True,none,False,Brazil,Switzerland
714127,Wire Transfer,True,True,False,True,True,none,False,True,False,False,False,False,grey,True,Germany,United Kingdom
3087729,Wire Transfer,True,False,True,True,True,none,False,True,False,False,True,False,none,True,Germany,United Kingdom
772904,Check,True,True,False,True,True,black,True,False,False,False,True,True,black,False,Switzerland,United Kingdom
2686008,Crypto,True,False,False,False,False,none,True,False,True,True,True,False,grey,True,United States,United Kingdom
4022371,Check,True,False,False,True,True,black,True,True,False,False,False,False,black,False,Brazil,Switzerland
4659361,Wire Transfer,False,True,False,False,False,none,True,False,False,False,False,True,none,True,United States,China
2208893,Crypto,True,True,False,True,False,black,False,True,True,True,True,False,grey,False,Russia,Brazil
3970835,Crypto,False,True,False,True,True,black,False,False,False,True,False,False,grey,False,United States,India
768323,SWIFT,True,False,False,False,True,none,True,True,True,False,True,False,none,True,United States,China
1580533,Crypto,False,True,False,False,False,black,False,True,False,True,False,False,black,False,Germany,United States
3600781,Wire Transfer,False,True,False,True,False,none,False,True,True,False,True,False,none,True,Brazil,India
4387784,Check,False,False,True,False,False,grey,False,True,True,False,True,False,grey,False,India,United Kingdom
3484975,ACH Transfer,False,False,True,True,False,none,True,True,False,False,True,False,black,False,United Kingdom,United Kingdom
155393,ACH Transfer,False,False,True,False,False,grey,True,True,True,False,True,False,none,False,United Kingdom,India
551648,Crypto,False,True,True,False,True,grey,True,False,True,True,True,False,none,False,Switzerland,United Kingdom
3916980,Wire Transfer,True,False,True,False,False,none,False,True,True,False,False,False,none,True,China,Brazil
1295140,Check,False,True,True,False,True,grey,True,False,True,True,False,False,black,True,United States,China
2153910,Check,True,True,True,False,True,grey,True,True,False,False,False,True,grey,True,Switzerland,United Kingdom
